# naive blocks - read compressed, write uncompressed and compress offline on ssd.
# 1. naive blocks read time
# 2. naive blocks write time
# 3. naive blocks seek time
# 4. naive blocks num seeks
# 5. naive blocks compress time
# 6. naive blocks total time
609.099471331 4872.60759234 147.337734938 52937620 1368.37049913 7140.38957214
620.677277803 4547.43239093 144.606006145 52937620 1357.19592595 6810.49099898
632.513115644 4483.51175904 145.311868906 52937620 1316.22644782 6719.15780497
609.99023509 4513.06465578 144.213551283 52937620 1305.33551598 6714.56583691
615.027143002 4612.4719615 144.611793041 52937620 1328.329561 6843.0634408
